"gene" "CHROM" "Parallelism" "isShifting" "isPartiallyParallel" "isFullyParallel" "Parallel_category" "Annotation" "Putative_impact" "logFC" "abs_logFC" "significant_sg_pool" "highest_sg_pool" "significant_de_pool" "highest_de_pool" "common_pool" "hub_gene" "module_gene" "gene_chr" "gene_start" "gene_end" "net_selection" "direct_selection" "diff_selection" "log_net_selection" "log_direct_selection" "eQTL_carrier" "eQTL_carrier_category" "eQTL_phenotype" "eQTL_phenotype_category" "hub_gene_category" "Pleiotropy" "Pleiotropy_category" "Connectivity" "Connectivity_category"
"TC014551" "TC014551" "ChLG5" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0639231875423366 0.0639231875423366 0 0 0 0 0 0 1 "ChLG5" 14756472 14757401 0.00975801323829 6.67e-06 0.00975134323829 -2.01063859703412 -5.17587416608345 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC014600" "TC014600" "ChLG5" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" -0.0280325128974644 0.0280325128974644 0 0 0 0 0 0 1 "ChLG5" 15742071 15767666 -0.146698984857299 -2.32e-05 -0.146675784857299 -0.833572891421876 -4.6345120151091 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC014642" "TC014642" "ChLG5" 2 1 1 0 "Partial/full parallelism" "downstream_gene_variant" "MODIFIER" -0.0911113272113331 0.0911113272113331 0 0 0 0 0 0 1 "ChLG5" 16226215 16230746 0.000715349790716 1.57e-05 0.000699649790716 -3.14548154556839 -4.80410034759077 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC014658" "TC014658" "ChLG5" 3 1 1 0 "Partial/full parallelism" "downstream_gene_variant" "MODIFIER" 0.0832278122977187 0.0832278122977187 0 0 0 0 0 0 1 "ChLG5" 16568776 16589427 -0.06410217311684 -1.81e-05 -0.06408407311684 -1.19312724728844 -4.74232142513082 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC014664" "TC014664" "ChLG5" 4 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.392994312460113 0.392994312460113 0 0 1 0 1 0 1 "ChLG5" 16650510 16656681 -0.312660843047734 -8.79e-06 -0.312652053047734 -0.504926505431604 -5.05601112492623 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC014743" "TC014743" "ChLG5" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.040600070545371 0.040600070545371 0 0 0 0 0 0 1 "ChLG5" 17845044 17847989 0.076291995566373 1.17e-05 0.076280295566373 -1.11752102513439 -4.93181413825384 1 "eQTL carrier" 0 "Other" "Other" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC014877" "TC014877" "ChLG6" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0280305296234046 0.0280305296234046 0 1 0 0 1 0 1 "ChLG6" 11777752 11796391 -0.246545267872829 -0.000176232111486 -0.246369035761343 -0.608103328790685 -3.75391495534194 1 "eQTL carrier" 0 "Other" "Other" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC014894" "TC014894" "ChLG6" 4 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0730465257363823 0.0730465257363823 0 0 0 0 0 0 1 "ChLG6" 11512092 11512621 0.045396804357997 6.47e-06 0.045390334357997 -1.3429747175952 -5.1890957193313 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC014895" "TC014895" "ChLG6" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.219564715619136 0.219564715619136 0 0 0 0 0 0 1 "ChLG6" 11496843 11497157 0.964333926850281 1.2e-05 0.964321926850281 -0.0157725537771175 -4.92081875395237 1 "eQTL carrier" 0 "Other" "Other" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC014899" "TC014899" "ChLG6" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.136270737848335 0.136270737848335 0 0 0 0 0 0 1 "ChLG6" 11401311 11402693 0.018535024162995 -7.45e-06 0.018542474162995 -1.73200684347048 -5.12784372725171 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC014902" "TC014902" "ChLG6" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.0778518305615791 0.0778518305615791 0 0 0 0 0 0 1 "ChLG6" 11341430 11349530 -0.090688601812345 -3.53e-06 -0.090685071812345 -1.04244729376758 -5.45222529461218 1 "eQTL carrier" 0 "Other" "Other" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC014905" "TC014905" "ChLG6" 3 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" -0.00900548914499261 0.00900548914499261 0 0 0 0 0 0 1 "ChLG6" 11319389 11320529 0.033263245249572 8.92e-06 0.033254325249572 -1.47803538213913 -5.04963514562388 1 "eQTL carrier" 0 "Other" "Other" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC014947" "TC014947" "ChLG6" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.022893452270115 0.022893452270115 0 0 0 0 0 0 1 "ChLG6" 9693586 9694776 0.092911849905913 2.86e-05 0.092883249905913 -1.03192889288952 -4.54363396687096 1 "eQTL carrier" 0 "Other" "Other" 2 "Pleiotropic eQTL carrier" 0 "Non-eQTL phenotype"
"TC014949" "TC014949" "ChLG6" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0912485056547745 0.0912485056547745 0 0 0 0 0 0 1 "ChLG6" 9678302 9681944 -0.333029097089342 -2.8e-06 -0.333026297089342 -0.477517820087423 -5.55284196865778 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC014951" "TC014951" "ChLG6" 3 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" -0.0398849731125543 0.0398849731125543 0 0 0 0 0 0 1 "ChLG6" 9654363 9656659 -1.50749775590293 -1.79e-06 -1.50749596590293 0.178256674311559 -5.74714696902011 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC014984" "TC014984" "ChLG6" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.141890785171722 0.141890785171722 0 0 0 0 0 0 1 "ChLG6" 8538334 8539575 0.043732351082531 1.89e-05 0.043713451082531 -1.35919717404497 -4.72353819582676 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015013" "TC015013" "ChLG6" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.00839049255860599 0.00839049255860599 0 0 0 0 0 0 1 "ChLG6" 7608343 7609012 2.0540350948006 4.73e-07 2.0540346218006 0.312607859586497 -6.32513885926219 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015014" "TC015014" "ChLG6" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0957894299170012 0.0957894299170012 0 0 0 0 0 0 1 "ChLG6" 7582095 7606617 -0.682894867695508 -1.01e-05 -0.682884767695508 -0.165646151214669 -4.99567862621736 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015016" "TC015016" "ChLG6" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0454333834166021 0.0454333834166021 0 0 0 0 0 0 1 "ChLG6" 7566419 7580082 -0.079882702818769 -7.66e-05 -0.079806102818769 -1.0975472492668 -4.1157712303674 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015020" "TC015020" "ChLG6" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.256958589655718 0.256958589655718 0 0 0 0 0 0 1 "ChLG6" 7442182 7442919 0.040421175680842 -5.65e-05 0.040477675680842 -1.3933910588495 -4.24795155218056 0 "Other" 1 "eQTL phenotype" "Other" 0 "Non-eQTL carrier" 1 "Low connectivity"
"TC015025" "TC015025" "ChLG6" 3 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" 0.0996837208573441 0.0996837208573441 0 0 0 0 0 0 1 "ChLG6" 7044536 7045299 -0.016666171050356 3.35e-05 -0.016699671050356 -1.7781641651814 -4.47495519296315 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015033" "TC015033" "ChLG6" 2 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" -0.0465154642662224 0.0465154642662224 0 0 0 0 0 0 1 "ChLG6" 6887123 6902766 0.021175101196413 1.78e-06 0.021173321196413 -1.67417450548657 -5.74957999769111 1 "eQTL carrier" 0 "Other" "Other" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC015036" "TC015036" "ChLG6" 0 0 0 0 "No shift" "splice_region_variant&intron_variant" "LOW" 0.042031099562442 0.042031099562442 0 0 0 0 0 0 1 "ChLG6" 6836680 6837369 0.085031650997492 6.71e-05 0.084964550997492 -1.07041938846268 -4.17327747983101 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015061" "TC015061" "ChLG6" 2 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" -0.0203388010190266 0.0203388010190266 0 0 0 0 0 0 1 "ChLG6" 6434992 6446649 -0.017520713260428 7.71e-06 -0.017528423260428 -1.75644821787326 -5.11294562194904 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015071" "TC015071" "ChLG6" 1 1 0 0 "Single shift" "upstream_gene_variant" "MODIFIER" -0.0513105939064187 0.0513105939064187 0 0 0 0 0 0 1 "ChLG6" 6279209 6280500 0.019438190204021 -2.28e-06 0.019440470204021 -1.71134417258853 -5.64206515299955 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015072" "TC015072" "ChLG6" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0110176281299685 0.0110176281299685 0 0 0 0 0 0 1 "ChLG6" 6269005 6270231 -0.008884114354413 3.09e-06 -0.008887204354413 -2.05138585994224 -5.51004152057517 1 "eQTL carrier" 0 "Other" "Other" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC015073" "TC015073" "ChLG6" 4 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" -0.23464425769466 0.23464425769466 0 0 0 0 0 0 1 "ChLG6" 6253160 6254398 -0.008803788967941 -1.2e-06 -0.008802588967941 -2.05533037629102 -5.92081875395237 1 "eQTL carrier" 0 "Other" "Other" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC015074" "TC015074" "ChLG6" 3 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.00271001560517204 0.00271001560517204 0 0 0 0 0 0 1 "ChLG6" 6246113 6247795 0.081138513532076 5.07e-06 0.081133443532076 -1.09077295288915 -5.29499204066666 1 "eQTL carrier" 0 "Other" "Other" 2 "Pleiotropic eQTL carrier" 0 "Non-eQTL phenotype"
"TC015076" "TC015076" "ChLG6" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.245478373720841 0.245478373720841 0 0 0 0 0 0 1 "ChLG6" 6238634 6239668 0.699437154275954 4.19e-05 0.699395254275954 -0.155251301582898 -4.3777859770337 1 "eQTL carrier" 0 "Other" "Other" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC015078" "TC015078" "ChLG6" 4 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" -0.0408338700105551 0.0408338700105551 0 0 0 0 0 0 1 "ChLG6" 6198294 6221129 0.00601230477143 1.46e-05 0.00599770477143 -2.22095901258355 -4.83564714421556 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015079" "TC015079" "ChLG6" 4 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" 0.0335882053265259 0.0335882053265259 0 0 0 0 0 0 1 "ChLG6" 5879380 5887142 0.054317132488214 -2.87e-06 0.054320002488214 -1.26506316541049 -5.54211810326601 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015081" "TC015081" "ChLG6" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0478991221155801 0.0478991221155801 0 0 0 0 0 0 1 "ChLG6" 5814214 5861068 -0.079724598945684 -4.78e-05 -0.079676798945684 -1.09840765679638 -4.32057210338788 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015082" "TC015082" "ChLG6" 3 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" 0.123560127989727 0.123560127989727 0 0 0 0 0 0 1 "ChLG6" 5794196 5811014 0.025542146119215 -1.4e-06 0.025543546119215 -1.59274261495926 -5.85387196432176 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015096" "TC015096" "ChLG6" 3 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.222479035778066 0.222479035778066 0 0 0 0 0 1 0 "ChLG6" 5575063 5585398 -0.107528783103646 2.49e-07 -0.107529032103646 -0.968475269051613 -6.60380065290426 0 "Other" 0 "Other" "Hub gene" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015120" "TC015120" "ChLG6" 2 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.0653045291527118 0.0653045291527118 0 0 0 0 0 0 1 "ChLG6" 4492141 4493669 0.06562248090525 1.07e-05 0.06561178090525 -1.18294735482328 -4.97061622231479 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015122" "TC015122" "ChLG6" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0581442025429386 0.0581442025429386 0 0 0 0 0 0 1 "ChLG6" 4473743 4482410 -0.145157249324941 -1.32e-05 -0.145144049324941 -0.838161270109937 -4.87942606879415 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015124" "TC015124" "ChLG6" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0125302413477067 0.0125302413477067 0 0 0 0 0 0 1 "ChLG6" 4445524 4458978 0.370099592439215 1.56e-06 0.370098032439215 -0.431681393158056 -5.80687540164554 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015173" "TC015173" "ChLG6" 2 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" -0.0979372438161483 0.0979372438161483 0 0 0 0 0 0 1 "ChLG6" 3386642 3399095 -0.362992091288078 -1.79e-06 -0.362990301288078 -0.440102837077836 -5.74714696902011 0 "Other" 1 "eQTL phenotype" "Other" 0 "Non-eQTL carrier" 1 "Low connectivity"
"TC015176" "TC015176" "ChLG6" 0 0 0 0 "No shift" "synonymous_variant" "LOW" 0.0213472430450527 0.0213472430450527 0 0 0 0 0 0 1 "ChLG6" 3365688 3366537 -0.006923383072615 -4.54e-07 -0.006922929072615 -2.15968163809531 -6.3429441471429 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015179" "TC015179" "ChLG6" 1 1 0 0 "Single shift" "upstream_gene_variant" "MODIFIER" -0.205800984023325 0.205800984023325 0 0 0 0 0 0 1 "ChLG6" 3355786 3356782 -0.032576737745624 -1.75e-05 -0.032559237745624 -1.48709240836423 -4.75696195131371 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015184" "TC015184" "ChLG6" 2 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.157787339857232 0.157787339857232 0 0 0 0 0 0 1 "ChLG6" 3031822 3035291 -0.016055914242154 -9.05e-06 -0.016046864242154 -1.79436496016798 -5.0433514207948 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015300" "TC015300" "ChLG6" 3 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" 0.139576601251131 0.139576601251131 0 0 0 0 0 0 1 "ChLG6" 769932 774172 0.006894842092925 6.43e-05 0.006830542092925 -2.16147567567473 -4.19178902707578 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015322" "TC015322" "ChLG6" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0351958020232395 0.0351958020232395 0 0 0 0 0 0 1 "ChLG6" 517052 523515 1.38496753991404 5.3e-06 1.38496223991404 0.141439594771287 -5.27572413039921 1 "eQTL carrier" 0 "Other" "Other" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC015347" "TC015347" "ChLG6" 2 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" -0.00227061729385164 0.00227061729385164 0 0 0 0 0 0 1 "ChLG6" 123695 127560 0.00294154852246 0.000173153770785 0.002768394751675 -2.53142398329121 -3.76156804634215 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015348" "TC015348" "ChLG6" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0597824761700821 0.0597824761700821 0 0 0 0 0 0 1 "ChLG6" 119409 122647 -0.143126812233193 5.36e-06 -0.143132172233193 -0.844279001361326 -5.27083521030723 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015355" "TC015355" "ChLG6" 2 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" -0.264011022726126 0.264011022726126 0 0 0 0 0 0 1 "ChLG6" 73522 74650 0.001578065717331 3.06e-06 0.001575005717331 -2.8018749148909 -5.51427857351842 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015365" "TC015365" "ChLG6" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.0961639335116396 0.0961639335116396 0 0 0 0 0 0 1 "ChLG6" 6926 8370 0.01473131174561 2.57e-05 0.01470561174561 -1.83175857980261 -4.59006687666871 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015374" "TC015374" "ChLG6" 1 1 0 0 "Single shift" "upstream_gene_variant" "MODIFIER" -0.000859631078769185 0.000859631078769185 0 0 0 0 0 0 1 "ChLG6" 52862 54663 0.09056816050545 0.000262061761733 0.090306098743717 -1.04302445295334 -3.58159634372285 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015386" "TC015386" "ChLG6" 2 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.0807139282400371 0.0807139282400371 0 0 0 0 0 0 1 "ChLG6" 134441 135664 0.024699267359174 3.51e-05 0.024664167359174 -1.60731592878839 -4.45469288353418 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015512" "TC015512" "ChLG6" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.359825376713619 0.359825376713619 0 0 0 0 0 0 1 "ChLG6" 2695196 2696171 0.048777889597727 1.85e-06 0.048776039597727 -1.3117769936059 -5.73282827159699 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015532" "TC015532" "ChLG6" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0262065840093506 0.0262065840093506 0 0 0 0 0 0 1 "ChLG6" 3348339 3352191 -0.052101590825709 -6.71e-06 -0.052094880825709 -1.2831490161193 -5.17327747983101 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015533" "TC015533" "ChLG6" 1 1 0 0 "Single shift" "missense_variant" "MODERATE" -0.12368845266179 0.12368845266179 0 0 0 0 0 0 1 "ChLG6" 3353671 3355265 0.07594062158957 7.65e-06 0.07593297158957 -1.11952585239223 -5.11633856484638 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015591" "TC015591" "ChLG6" 2 1 1 0 "Partial/full parallelism" "upstream_gene_variant" "MODIFIER" 0.190967570135018 0.190967570135018 0 0 0 0 0 0 1 "ChLG6" 5014313 5017931 -0.13938076796994 2.82e-06 -0.13938358796994 -0.855797146903304 -5.54975089168064 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015613" "TC015613" "ChLG6" 4 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.33481930780512 0.33481930780512 0 0 0 0 0 1 0 "ChLG6" 5670542 5678213 -0.085594717400622 5.51e-07 -0.085595268400622 -1.06755303759567 -6.25884840114821 0 "Other" 0 "Other" "Hub gene" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015622" "TC015622" "ChLG6" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0672892432303906 0.0672892432303906 0 0 0 0 0 0 1 "ChLG6" 5750817 5791086 -0.497017648525348 1.82e-06 -0.497019468525348 -0.30362818969506 -5.73992861201492 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015626" "TC015626" "ChLG6" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.110837419944081 0.110837419944081 0 0 0 0 0 0 1 "ChLG6" 5865199 5878173 0.081412071961105 3.48e-06 0.081408591961105 -1.08931119219472 -5.45842075605342 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015628" "TC015628" "ChLG6" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.0280151139064518 0.0280151139064518 0 0 0 0 0 0 1 "ChLG6" 6221574 6228594 -0.000905373386462 1.83e-05 -0.000923673386462 -3.04317227578131 -4.73754891026957 1 "eQTL carrier" 0 "Other" "Other" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC015629" "TC015629" "ChLG6" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0920385539759677 0.0920385539759677 0 0 0 0 0 0 1 "ChLG6" 6249471 6250772 0.016136255166585 -6.92e-06 0.016143175166585 -1.79219724713517 -5.15989390554324 1 "eQTL carrier" 0 "Other" "Other" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC015633" "TC015633" "ChLG6" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.3576880528175 0.3576880528175 0 0 0 0 0 0 1 "ChLG6" 6277914 6278744 0.107649840512441 2.63e-06 0.107647210512441 -0.967986609264722 -5.58004425151024 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015634" "TC015634" "ChLG6" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" 0.156133014012096 0.156133014012096 0 0 0 0 0 0 1 "ChLG6" 6282175 6285398 0.074779729778539 2.27e-05 0.074757029778539 -1.12621610853057 -4.64397414280688 1 "eQTL carrier" 0 "Other" "Other" 2 "Pleiotropic eQTL carrier" 0 "Non-eQTL phenotype"
"TC015635" "TC015635" "ChLG6" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.0482305539970783 0.0482305539970783 0 0 0 0 0 0 1 "ChLG6" 6294780 6300978 0.240468303842609 -1.52e-06 0.240469823842609 -0.618942159928098 -5.81815641205523 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015637" "TC015637" "ChLG6" 3 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0547476731476077 0.0547476731476077 0 0 0 0 0 0 1 "ChLG6" 6312474 6350421 -0.099635363860218 -2.2e-06 -0.099633163860218 -1.00158648885099 -5.65757731917779 1 "eQTL carrier" 0 "Other" "Other" 1 "Single-phenotype eQTL carrier" 0 "Non-eQTL phenotype"
"TC015650" "TC015650" "ChLG6" 2 1 1 0 "Partial/full parallelism" "synonymous_variant" "LOW" -0.0195472106286442 0.0195472106286442 0 0 0 0 0 0 1 "ChLG6" 6635743 6641775 -0.021188019688762 2.57e-05 -0.021213719688762 -1.67390963217231 -4.59006687666871 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015651" "TC015651" "ChLG6" 1 1 0 0 "Single shift" "synonymous_variant" "LOW" 0.100074526931214 0.100074526931214 0 0 0 0 0 0 1 "ChLG6" 6648641 6658599 0.003729583654188 -1.7e-05 0.003746583654188 -2.42833964722105 -4.76955107862173 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015660" "TC015660" "ChLG6" 2 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.00545519467985588 0.00545519467985588 0 0 0 0 0 0 1 "ChLG6" 6819888 6822320 0.354813602331126 1.78e-05 0.354795802331126 -0.449999739166939 -4.74957999769111 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015662" "TC015662" "ChLG6" 3 1 1 0 "Partial/full parallelism" "splice_region_variant&synonymous_variant" "LOW" 0.0565282625004159 0.0565282625004159 0 0 0 0 0 0 1 "ChLG6" 6966754 6973729 0.455890179410123 1.35e-05 0.455876679410123 -0.341139763081938 -4.86966623150499 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015669" "TC015669" "ChLG6" 2 1 1 0 "Partial/full parallelism" "missense_variant" "MODERATE" 0.228858610015719 0.228858610015719 0 0 0 0 0 0 1 "ChLG6" 7358237 7363939 -0.014362882788437 1.61e-05 -0.014378982788437 -1.84275838366898 -4.79317412396815 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
"TC015672" "TC015672" "ChLG6" 1 1 0 0 "Single shift" "missense_variant" "MODERATE" 0.0308512654517141 0.0308512654517141 0 0 0 0 0 0 1 "ChLG6" 7438043 7441260 -0.013197196232711 3.82e-05 -0.013235396232711 -1.87951832561234 -4.41793663708829 0 "Other" 0 "Other" "Other" 0 "Non-eQTL carrier" 0 "Non-eQTL phenotype"
